,name,city,content,score,date
763,云深不知落,重庆,"《我不是药神》这样的电影让我们看到在“小时代”的浮华之下，还有着这样的人在顽强地活着。

歌颂我们身边的事情，歌颂普通人的平凡之光。

它很独特。

但这份独特，这正是现如今中国电影所需要的。",力荐,2018-07-06
764,美猫,广东深圳,做人好难,推荐,2018-07-06
765,最初美好,海南三亚,很励志的一部，告诉我们人生不是靠想象，是有梦想之后去行动，为演员们点赞，值的推荐,力荐,2018-07-04
766,Lily Legacy,云南大理,够煽情，够诚意，题材好、演员好，但故事上在艺术处理上还是粗糙，结尾往主旋律靠拢。主旋律绑架、道德绑架，但至少直面现实问题了。,还行,2018-07-04
767,暂不留名,福建福州,了解一些背景资料后，发现无论是原型陆勇还是这部电影，都相当狡猾和鸡贼。这只不过是一部用现实原型改编的商业电影，完全没有针砭时弊的讨论，甚至对于医药问题的改良是反作用的。,还行,2018-07-07
768,狄飞惊,湖北武汉,黄毛的车票让我以为主创们是在调侃毕赣，回来搜了下，章宇的个人情况并不详细，微博上自我介绍是生于贵州小城，那估计毕赣和他是同城老乡，凯里又要火一把。,还行,2018-07-09
769,寓目,北京,我要回去看看今天用的啥粉底跟睫毛膏！眼睛都哭肿了妆没花！！！,力荐,2018-07-07
770,林怪兽,关注此人,我希望这是整个暑期档最能打的那个。比姜文都能打。,力荐,2018-07-04
771,棉花和糖,陕西西安,God bless you,推荐,2018-07-02
772,江山如是,湖南长沙,现实主义题材拍得这么好确实难得，编剧功底深厚，要粉山争哥哥了。另外，黄毛挑衅警察、夜店经理钢管舞，导演会拍，演员会撩。,力荐,2018-07-07
773,安小安,北京,深度有限，沒有展開足夠的對世界性階級狀況的思辨，但不影響它已經是運用戲劇性進行現實挖掘的絕佳作品。儘管它的探索與上映佔據了一定程度的輿論正確性優勢，但它的好仍然是電影本體的，這在行業寒冬的2018顯得格外體面。,推荐,2018-07-01
774,Amasia,北京,四星是给接近宝莱坞水准的制作。至于其中的道理……有人说得好，电影里程勇是辛德勒，病人是犹太人，可谁又配当纳粹？,还行,2018-07-07
775,松冈凛的泳裤,关注此人,药神告诉中国电影一件事，只要讲好一个好故事，没有特效，没有技巧，观众也愿意买账。,力荐,2018-07-04
776,君流儿,湖北武汉,看完觉得负能量好重。人真的好渺小也好脆弱，珍惜健康生活的每一天吧。张长林那个骗子有个观点是适合现在这个社会的，他卖了那么多年假药，发现这世界上只有一种病，就是穷。是啊，要么不要生病，要么不要贫穷，不然普通的小老百姓真的会很惨很惨……很惨很惨……,推荐,2018-07-07
777,王丁丁,北京,其实只值4.5星的，但是真的很不错了，很具有社会性，泪点没有预料中的那么高，但还是哭了。就目前的分值来讲，很难超越了。,力荐,2018-07-04
778,六___,浙江金华,这才叫电影。,力荐,2018-07-03
779,周宏翔,北京,在人情和法律面前，抉择很难，但我想我是站人情的那个。而在生命垂危的时刻，怎么煽情都显得不过分。经历过亲人因绝症离去，就更明白哪怕倾家荡产也希望留住他们的决心。要说它是电影新高度，是因为它终于打破一些禁锢畅快地讲故事，而不是遮遮掩掩。,力荐,2018-07-06
780,林怪兽,关注此人,我希望这是整个暑期档最能打的那个。比姜文都能打。,力荐,2018-07-04
781,棉花和糖,陕西西安,God bless you,推荐,2018-07-02
782,江山如是,湖南长沙,现实主义题材拍得这么好确实难得，编剧功底深厚，要粉山争哥哥了。另外，黄毛挑衅警察、夜店经理钢管舞，导演会拍，演员会撩。,力荐,2018-07-07
783,安小安,北京,深度有限，沒有展開足夠的對世界性階級狀況的思辨，但不影響它已經是運用戲劇性進行現實挖掘的絕佳作品。儘管它的探索與上映佔據了一定程度的輿論正確性優勢，但它的好仍然是電影本體的，這在行業寒冬的2018顯得格外體面。,推荐,2018-07-01
784,Amasia,北京,四星是给接近宝莱坞水准的制作。至于其中的道理……有人说得好，电影里程勇是辛德勒，病人是犹太人，可谁又配当纳粹？,还行,2018-07-07
785,松冈凛的泳裤,关注此人,药神告诉中国电影一件事，只要讲好一个好故事，没有特效，没有技巧，观众也愿意买账。,力荐,2018-07-04
786,君流儿,湖北武汉,看完觉得负能量好重。人真的好渺小也好脆弱，珍惜健康生活的每一天吧。张长林那个骗子有个观点是适合现在这个社会的，他卖了那么多年假药，发现这世界上只有一种病，就是穷。是啊，要么不要生病，要么不要贫穷，不然普通的小老百姓真的会很惨很惨……很惨很惨……,推荐,2018-07-07
787,王丁丁,北京,其实只值4.5星的，但是真的很不错了，很具有社会性，泪点没有预料中的那么高，但还是哭了。就目前的分值来讲，很难超越了。,力荐,2018-07-04
788,六___,浙江金华,这才叫电影。,力荐,2018-07-03
789,周宏翔,北京,在人情和法律面前，抉择很难，但我想我是站人情的那个。而在生命垂危的时刻，怎么煽情都显得不过分。经历过亲人因绝症离去，就更明白哪怕倾家荡产也希望留住他们的决心。要说它是电影新高度，是因为它终于打破一些禁锢畅快地讲故事，而不是遮遮掩掩。,力荐,2018-07-06
790,放开那个浪味仙,北京,宁浩和徐峥收起笑脸，提携新人的一部现实题材电影，可能就要成为今年的华语最佳。情与法，药与命。现实是残酷的，每个人都在极力撑起自己的一片生存空间。为这部片子每位主创的演技点赞，而故事的原型更值得敬畏。今后都会越来越好，希望台词能成为现实。,推荐,2018-07-01
791,Q。,湖南长沙,“你敢保证你一辈子不生病吗？”这才像中国电影该有的样子——回归故事本身，既包含商业属性，同时具有社会责任感。看似是荒诞的事件，却由一个个鲜活的生命推动了中国的法治进程。★ ★ ★ ★ ★,力荐,2018-07-01
792,dormant,黑龙江哈尔滨,这个片儿最值得支持的就是题材。面对这么乱遭的电影行业现状和监管机构，自己作为一个影迷，只能靠消费行为去影响。碰到好片就帮着吹，碰到烂片就当不存在或者使劲儿踩。,力荐,2018-07-05
793,摩西不夜奔,北京,有尊严有趣，年度推荐甚至最佳。类型化叙事关注时代，剧本节奏好，表演更好，一个小人物到英雄的故事，切合时代，低到尘埃又仰望星空，亲爱的之后最好的真实事件改编电影,力荐,2018-06-30
794,薇羅尼卡,广东广州,这个卡司和故事简直震惊了！期待,力荐,2018-07-05
795,Alias,北京,故事是真值得拍，病人是真的惨，电影拍的也真是不怎么讲道理，非常民粹了,null,2018-07-08
796,想变兔子的薄荷,四川成都,能在中国看到这样的题材的电影，国产电影真的进步了，你敢保证你一辈子不生病吗？不敢。同样你不敢保证你生病的时候一定有吃得起的药，有价无药可以认命，但是有药买不起真的是人祸，看到后面真的想哭,力荐,2018-07-04
797,王神爱,江苏南京,作为新导演作品确实可圈可点，但9.1分的评分确实有至少一分的鼓励分了，也不赞同把药厂黑化的设定，药厂挣到钱后雇佣的研发人员才是真正的药神，最后都不敢让药方律师多发言，怕人想通了男主就没有那么伟大了,推荐,2018-07-08
798,just myself,湖北武汉,以前我相信疾病面前人人平等，后来发现并不都是这样，在治病这件事上，人是能分成许多等级的,推荐,2018-07-06
799,zzy花岗岩,辽宁沈阳,影片在各方面拿捏的都很到位，抨击现实，煽情适度、叙事流畅，现实题材拍到这种程度不容易，尤其在国产电影中实属难得。群戏出色，即使是群演也并不违和，徐峥献出演艺生涯最佳表演~,推荐,2018-07-03
800,放开那个浪味仙,北京,宁浩和徐峥收起笑脸，提携新人的一部现实题材电影，可能就要成为今年的华语最佳。情与法，药与命。现实是残酷的，每个人都在极力撑起自己的一片生存空间。为这部片子每位主创的演技点赞，而故事的原型更值得敬畏。今后都会越来越好，希望台词能成为现实。,推荐,2018-07-01
801,Q。,湖南长沙,“你敢保证你一辈子不生病吗？”这才像中国电影该有的样子——回归故事本身，既包含商业属性，同时具有社会责任感。看似是荒诞的事件，却由一个个鲜活的生命推动了中国的法治进程。★ ★ ★ ★ ★,力荐,2018-07-01
802,dormant,黑龙江哈尔滨,这个片儿最值得支持的就是题材。面对这么乱遭的电影行业现状和监管机构，自己作为一个影迷，只能靠消费行为去影响。碰到好片就帮着吹，碰到烂片就当不存在或者使劲儿踩。,力荐,2018-07-05
803,摩西不夜奔,北京,有尊严有趣，年度推荐甚至最佳。类型化叙事关注时代，剧本节奏好，表演更好，一个小人物到英雄的故事，切合时代，低到尘埃又仰望星空，亲爱的之后最好的真实事件改编电影,力荐,2018-06-30
804,薇羅尼卡,广东广州,这个卡司和故事简直震惊了！期待,力荐,2018-07-05
805,Alias,北京,故事是真值得拍，病人是真的惨，电影拍的也真是不怎么讲道理，非常民粹了,null,2018-07-08
806,想变兔子的薄荷,四川成都,能在中国看到这样的题材的电影，国产电影真的进步了，你敢保证你一辈子不生病吗？不敢。同样你不敢保证你生病的时候一定有吃得起的药，有价无药可以认命，但是有药买不起真的是人祸，看到后面真的想哭,力荐,2018-07-04
807,王神爱,江苏南京,作为新导演作品确实可圈可点，但9.1分的评分确实有至少一分的鼓励分了，也不赞同把药厂黑化的设定，药厂挣到钱后雇佣的研发人员才是真正的药神，最后都不敢让药方律师多发言，怕人想通了男主就没有那么伟大了,推荐,2018-07-08
808,just myself,湖北武汉,以前我相信疾病面前人人平等，后来发现并不都是这样，在治病这件事上，人是能分成许多等级的,推荐,2018-07-06
809,zzy花岗岩,辽宁沈阳,影片在各方面拿捏的都很到位，抨击现实，煽情适度、叙事流畅，现实题材拍到这种程度不容易，尤其在国产电影中实属难得。群戏出色，即使是群演也并不违和，徐峥献出演艺生涯最佳表演~,推荐,2018-07-03
810,大萌,北京,黄毛剪了头真挺帅的,力荐,2018-07-08
811,似云,北京,哭死了，强烈推荐！,力荐,2018-07-01
812,九月的烟灰,广东广州,達拉斯買家俱樂部上映于2013年，陸勇事件被爆出為公眾所知是在2015年，說這是中國版的達拉斯買家俱樂部有毛病？,较差,2018-07-05
813,1.,甘肃兰州,电影名还不如用英文直译：向死而生。,力荐,2018-07-04
814,完颜穆尔登格,北京,一个俗侩的升华。艺术加工后其实挺俗气了，但这是一部非常好的大陆电影。另，现实是即使纳入医保还有交不起医保的人群哩，人只有一种病—穷病，这句话是真实的悲哀。加上生病那么痛，自杀也就不奇怪了。话说，打老婆，打架，你确定这主角真是阿拉丧海宁，不是瑞典人？,力荐,2018-07-07
815,喵锅先森Danbo,广东深圳,阿姨哭着说不想死想活的时候，我也哭了。,力荐,2018-07-08
816,JoeyLu陆柏宇,江苏无锡,中国电影需要这样反映现实真实事件的故事，更需要这样的良心作品。,力荐,2018-07-01
817,Nosferatu,山东烟台,1，还是不出所料的以喜剧煽情的方式演绎了这个社会敏感话题，本该是严肃题材的影片也只能在这种半插科打诨半赚人眼泪的过程中草草完成。2，终于在最后个人的人性光芒又被gov的功绩所掩盖。3，徐峥又领着一班不太熟悉的演员重复了一下自己所擅长的亦正亦邪的形象。4，千万别生病，真看不起。,推荐,2018-07-07
818,七月的色烈芬_,"Al-Qāhirah, Egypt",导演着墨了程勇两次穿越人群。第一次时因为小吕的死 一个个都迷茫地对生命对未来失去了希望。第二次是进监狱时 望眼过去所有摘下口罩的病者眼里却是对程勇无尽的感激致敬。矫情点说 人啊还是做点对社会有意义的事情 才会真真切切不枉此生啊。在此 我衷心地真心地替所有被救的白血病患者向陆勇致谢。,力荐,2018-07-04
819,吾荐,湖南长沙,百感交集，数度哽咽。题材讨巧。想到将图书做类比：如果有一天，正版书定价4万，高（dao）仿（ban）书定价500，会发生怎样的故事？,推荐,2018-07-04
820,大萌,北京,黄毛剪了头真挺帅的,力荐,2018-07-08
821,似云,北京,哭死了，强烈推荐！,力荐,2018-07-01
822,九月的烟灰,广东广州,達拉斯買家俱樂部上映于2013年，陸勇事件被爆出為公眾所知是在2015年，說這是中國版的達拉斯買家俱樂部有毛病？,较差,2018-07-05
823,1.,甘肃兰州,电影名还不如用英文直译：向死而生。,力荐,2018-07-04
824,完颜穆尔登格,北京,一个俗侩的升华。艺术加工后其实挺俗气了，但这是一部非常好的大陆电影。另，现实是即使纳入医保还有交不起医保的人群哩，人只有一种病—穷病，这句话是真实的悲哀。加上生病那么痛，自杀也就不奇怪了。话说，打老婆，打架，你确定这主角真是阿拉丧海宁，不是瑞典人？,力荐,2018-07-07
825,喵锅先森Danbo,广东深圳,阿姨哭着说不想死想活的时候，我也哭了。,力荐,2018-07-08
826,JoeyLu陆柏宇,江苏无锡,中国电影需要这样反映现实真实事件的故事，更需要这样的良心作品。,力荐,2018-07-01
827,Nosferatu,山东烟台,1，还是不出所料的以喜剧煽情的方式演绎了这个社会敏感话题，本该是严肃题材的影片也只能在这种半插科打诨半赚人眼泪的过程中草草完成。2，终于在最后个人的人性光芒又被gov的功绩所掩盖。3，徐峥又领着一班不太熟悉的演员重复了一下自己所擅长的亦正亦邪的形象。4，千万别生病，真看不起。,推荐,2018-07-07
828,七月的色烈芬_,"Al-Qāhirah, Egypt",导演着墨了程勇两次穿越人群。第一次时因为小吕的死 一个个都迷茫地对生命对未来失去了希望。第二次是进监狱时 望眼过去所有摘下口罩的病者眼里却是对程勇无尽的感激致敬。矫情点说 人啊还是做点对社会有意义的事情 才会真真切切不枉此生啊。在此 我衷心地真心地替所有被救的白血病患者向陆勇致谢。,力荐,2018-07-04
829,吾荐,湖南长沙,百感交集，数度哽咽。题材讨巧。想到将图书做类比：如果有一天，正版书定价4万，高（dao）仿（ban）书定价500，会发生怎样的故事？,推荐,2018-07-04
830,七七,陕西西安,很成功的一部片子，反响特别好！贺大卖,推荐,2018-07-08
831,马鹿野郎,北京,非常不真诚。以及本质上是部韩国电影,还行,2018-07-06
832,曲非烟,浙江丽水,值得用贡献票房的方式为推动医药改革尽绵薄之力。不过电影还有两个问题没有点到：正版药定价高的原因以及癌症特效药为什么不全面纳入医保。如果能深入展开说明…也许我们就看不到这部电影了,推荐,2018-07-05
833,李的梯,北京,很好，非常好！权利是斗争出来的，会哭的孩子有奶喝。你不争取，我不争取，谁来帮我们少数群体出头！总要有人像程勇一样做先驱的，我不入地狱谁入地狱。我不是愤青，我只是希望我们每个人在感动之余，也能想想我们因为戴着面具躲在人后，而被剥夺了什么？我们是不是都习惯了剥夺？当自己的救世主吧！,力荐,2018-07-07
834,雾,北京,没办法，大家就是在这种现实下活着，而且许多兄弟姐妹就在这样荒谬的现实里走完了一生,推荐,2018-06-30
835,Lynn,北京,五星表达不了我的敬意,力荐,2018-07-07
836,迷宝,北京,一会儿觉得很多细节都特别韩影feel，一会儿觉得内核挺伊坂幸太郎的！看完了才意识到原来是好久都没看过这样的国产片儿了…,推荐,2018-07-03
837,傻冒叔,浙江杭州,很值得去影院看的国产片。注重观影体验的娱乐性和思考现实问题的艺术性算是融合得很好了，虽然结尾太伟光正，煽情有点用力稍猛，依然瑕不掩瑜吧。几位主角集体贡献了好演出，徐铮和王传君估计明年冲各种男主，周一围很帅谭卓很美，杨新鸣也太像金士杰了。。。,推荐,2018-07-08
838,尉迟上九,Togo,被生活磨得有点铁石心肠了，深知现实要残酷黑暗得多，水更深，哪有什么希望和光明，更多的是绝望和悲观，在生命的倒计时中过活。但还是很欣慰能看到一部反映现实的龙标电影，少不了的煽情和刻意的共情戏码也都在情理之中。多多关注民生问题，事实证明中国不乏好题材，也算为国产电影凿开了一条明道。,还行,2018-07-10
839,迦南Canaan,江苏南京,韩式催泪弹终于引渡中国，题材制胜的电影虽然在中国上映结尾会大打折扣，但能接触到些许零星的皮毛已经难得，尺度和对人物塑造可以有一定的新高度。剧作的整体走向和起承转合都似曾相识和老套，中段争吵一场戏能在很多电影中见到。最爱的还是在非典时期下的印度，那场戏氛围太棒。谭卓王传君都很好。,推荐,2018-07-01
840,七七,陕西西安,很成功的一部片子，反响特别好！贺大卖,推荐,2018-07-08
841,马鹿野郎,北京,非常不真诚。以及本质上是部韩国电影,还行,2018-07-06
842,曲非烟,浙江丽水,值得用贡献票房的方式为推动医药改革尽绵薄之力。不过电影还有两个问题没有点到：正版药定价高的原因以及癌症特效药为什么不全面纳入医保。如果能深入展开说明…也许我们就看不到这部电影了,推荐,2018-07-05
843,李的梯,北京,很好，非常好！权利是斗争出来的，会哭的孩子有奶喝。你不争取，我不争取，谁来帮我们少数群体出头！总要有人像程勇一样做先驱的，我不入地狱谁入地狱。我不是愤青，我只是希望我们每个人在感动之余，也能想想我们因为戴着面具躲在人后，而被剥夺了什么？我们是不是都习惯了剥夺？当自己的救世主吧！,力荐,2018-07-07
844,雾,北京,没办法，大家就是在这种现实下活着，而且许多兄弟姐妹就在这样荒谬的现实里走完了一生,推荐,2018-06-30
845,Lynn,北京,五星表达不了我的敬意,力荐,2018-07-07
846,迷宝,北京,一会儿觉得很多细节都特别韩影feel，一会儿觉得内核挺伊坂幸太郎的！看完了才意识到原来是好久都没看过这样的国产片儿了…,推荐,2018-07-03
847,傻冒叔,浙江杭州,很值得去影院看的国产片。注重观影体验的娱乐性和思考现实问题的艺术性算是融合得很好了，虽然结尾太伟光正，煽情有点用力稍猛，依然瑕不掩瑜吧。几位主角集体贡献了好演出，徐铮和王传君估计明年冲各种男主，周一围很帅谭卓很美，杨新鸣也太像金士杰了。。。,推荐,2018-07-08
848,尉迟上九,Togo,被生活磨得有点铁石心肠了，深知现实要残酷黑暗得多，水更深，哪有什么希望和光明，更多的是绝望和悲观，在生命的倒计时中过活。但还是很欣慰能看到一部反映现实的龙标电影，少不了的煽情和刻意的共情戏码也都在情理之中。多多关注民生问题，事实证明中国不乏好题材，也算为国产电影凿开了一条明道。,还行,2018-07-10
849,迦南Canaan,江苏南京,韩式催泪弹终于引渡中国，题材制胜的电影虽然在中国上映结尾会大打折扣，但能接触到些许零星的皮毛已经难得，尺度和对人物塑造可以有一定的新高度。剧作的整体走向和起承转合都似曾相识和老套，中段争吵一场戏能在很多电影中见到。最爱的还是在非典时期下的印度，那场戏氛围太棒。谭卓王传君都很好。,推荐,2018-07-01
850,金鹏远1968,北京,就这里的价值观和对商业规则的漠视，我知道都是为了过审，真心是不喜欢呀，,还行,2018-07-11
851,慌得要死,陕西延安,"看了点映。这样的题材本身就会加分，但处理的并不好，尤其后半段。
前半段和后半段感觉不是出自一人之手的割裂感。后半段煽情太严重，没把握好分寸。当然老奶奶质问周一围我也哭了。最后有必要补贴来销售吧？
为什么在中国总是要神话一个人？
黄毛竟然是凯里人？！毕赣你怎么看？",还行,2018-06-30
852,fire,江西新余,欢迎您收看社会与法栏目,还行,2018-07-01
853,市民朱女士,北京,刚看完《我不是药神》，高估了自己没带纸巾进电影院。直到电影看完走出影院哭劲儿还是没过……记得电影里有句台词「这世界上有种病你是治不好的，穷病。」我想是啊，都说生命平等，可在现实面前，命就是钱。,力荐,2018-07-03
854,clara-央,湖南长沙,影片内容其实和我看大多数现实题材的电影一样，到最后都是说不出一句话，说无益，这样的电影足矣。我们也有了这样的电影，有了这个开头，让我生出对华语电影奢侈的期盼，在这个浮躁又偏见的环境，有这样精准聪慧的判断力和执行力让这样的片子得以出现，导演文牧野，我记住你了，这些电影人我都记住了。,力荐,2018-07-04
855,七世萧,北京,给这部电影打1.2星的应该都是良心坏了。,力荐,2018-07-04
856,Hushnore,陕西西安,煽情不够克制，剧本不够精炼，思索不够复杂。,推荐,2018-06-30
857,腐狸,广东广州,难得的国产高评分电影，听名字以为是喜剧，结果好几次戳到泪点了。佩服导演，也喜欢里面每一个小人物。,力荐,2018-07-04
858,安迪,江苏南京,男主演的特别好看，特别真太入戏，还有周一围挺喜欢的,推荐,2018-07-04
859,Jeannels,上海,媒体场。听说很多人看哭，忽然觉得我是一个很不合格的中国观众。◎SIFF21,null,2018-06-19
860,金鹏远1968,北京,就这里的价值观和对商业规则的漠视，我知道都是为了过审，真心是不喜欢呀，,还行,2018-07-11
861,慌得要死,陕西延安,"看了点映。这样的题材本身就会加分，但处理的并不好，尤其后半段。
前半段和后半段感觉不是出自一人之手的割裂感。后半段煽情太严重，没把握好分寸。当然老奶奶质问周一围我也哭了。最后有必要补贴来销售吧？
为什么在中国总是要神话一个人？
黄毛竟然是凯里人？！毕赣你怎么看？",还行,2018-06-30
862,fire,江西新余,欢迎您收看社会与法栏目,还行,2018-07-01
863,市民朱女士,北京,刚看完《我不是药神》，高估了自己没带纸巾进电影院。直到电影看完走出影院哭劲儿还是没过……记得电影里有句台词「这世界上有种病你是治不好的，穷病。」我想是啊，都说生命平等，可在现实面前，命就是钱。,力荐,2018-07-03
864,clara-央,湖南长沙,影片内容其实和我看大多数现实题材的电影一样，到最后都是说不出一句话，说无益，这样的电影足矣。我们也有了这样的电影，有了这个开头，让我生出对华语电影奢侈的期盼，在这个浮躁又偏见的环境，有这样精准聪慧的判断力和执行力让这样的片子得以出现，导演文牧野，我记住你了，这些电影人我都记住了。,力荐,2018-07-04
865,七世萧,北京,给这部电影打1.2星的应该都是良心坏了。,力荐,2018-07-04
866,Hushnore,陕西西安,煽情不够克制，剧本不够精炼，思索不够复杂。,推荐,2018-06-30
867,腐狸,广东广州,难得的国产高评分电影，听名字以为是喜剧，结果好几次戳到泪点了。佩服导演，也喜欢里面每一个小人物。,力荐,2018-07-04
868,安迪,江苏南京,男主演的特别好看，特别真太入戏，还有周一围挺喜欢的,推荐,2018-07-04
869,Jeannels,上海,媒体场。听说很多人看哭，忽然觉得我是一个很不合格的中国观众。◎SIFF21,null,2018-06-19
870,gegemoon,"Los Angeles, United States",看的时候连我旁边的两个妹子都在讨论，这个题材怎么让拍的，看到最后恍然大悟。审查对创作的限制已经深入人心了，甚至成了最大的关注点。当然故事本身讲得挺不错，虽然第三段有点用力过度（不排除是为了过审）。周一围留的胡子太难看了，三年了都死不悔改。,推荐,2018-06-30
871,芥末蘸酱,北京,所谓武侠就是“以武犯禁”，程勇通过走私挑战了既得利益者，帮助了患了“穷病”的病人，这是传统侠义精神在当代中国的延续。更何况英文字幕也确实将程老板的仗义翻译成了Robin Hood。文牧野作为一位新导演，用充满温度但并不暴戾的方式实现了某些大导演苦苦追求不得的武侠梦，前途不可限量。,推荐,2018-07-01
872,BluerElephant,四川成都,卖假药的张其实还挺仗义的,推荐,2018-07-11
873,Alprazolam49,福建福州,当一个社会谈论和评价一部作品，只剩下“良心”的时候，不仅仅是社会的悲哀，更是电影的悲哀。何况论质量和勇气，都比《嘉年华》差得远。,还行,2018-07-04
874,不曾离开,山东临沂,良心制作看完了让人印象深刻这才是好的一部电影,力荐,2018-07-04
875,苏先生,北京,我几度落泪，为人物为现实性。用悲喜剧手法把一个故事的复杂性做的如此透彻，罕见。天才的导演天才的故事天才的表演。这是一部用自己品质站立者的作品，一点也不媚。底层叙事角度，抛除所有精英化表达，和故事的语域结合天然。古典叙事方式的使用也让故事真实天然，表演分寸到位让现实意识恰到好处。,力荐,2018-06-30
876,了了,"New York City, United States",前面的所谓笑点，我也没怎么笑出来，很心酸。,力荐,2018-07-03
877,RUNE,福建泉州,定位精确的巨型催泪弹，每个角色身上都有光，中间一度哽咽三次，被无情的现实所刺痛，我们终于也拥有了一部像韩国《辩护人》、美国《达拉斯买家俱乐部》那样的现实电影。,力荐,2018-06-30
878,萧湘,江西上饶,人民喜欢罗宾汉。qq界面和输入法复原到位，年代感全出。周一围面相好看，想起《罗敷》里“为人洁白皙，鬑鬑颇有须”。,推荐,2018-07-07
879,moneyqxq,关注此人,非常好看的一部电影，影片的前半部分还挺轻松搞笑的，吃火锅那里开始就开始压抑了，特别是最后程勇被判刑了坐在车上看着外面的那一群病人眼泪就哗哗的往下流，太感人了。,力荐,2018-07-06
880,gegemoon,"Los Angeles, United States",看的时候连我旁边的两个妹子都在讨论，这个题材怎么让拍的，看到最后恍然大悟。审查对创作的限制已经深入人心了，甚至成了最大的关注点。当然故事本身讲得挺不错，虽然第三段有点用力过度（不排除是为了过审）。周一围留的胡子太难看了，三年了都死不悔改。,推荐,2018-06-30
881,芥末蘸酱,北京,所谓武侠就是“以武犯禁”，程勇通过走私挑战了既得利益者，帮助了患了“穷病”的病人，这是传统侠义精神在当代中国的延续。更何况英文字幕也确实将程老板的仗义翻译成了Robin Hood。文牧野作为一位新导演，用充满温度但并不暴戾的方式实现了某些大导演苦苦追求不得的武侠梦，前途不可限量。,推荐,2018-07-01
882,BluerElephant,四川成都,卖假药的张其实还挺仗义的,推荐,2018-07-11
883,Alprazolam49,福建福州,当一个社会谈论和评价一部作品，只剩下“良心”的时候，不仅仅是社会的悲哀，更是电影的悲哀。何况论质量和勇气，都比《嘉年华》差得远。,还行,2018-07-04
884,不曾离开,山东临沂,良心制作看完了让人印象深刻这才是好的一部电影,力荐,2018-07-04
885,苏先生,北京,我几度落泪，为人物为现实性。用悲喜剧手法把一个故事的复杂性做的如此透彻，罕见。天才的导演天才的故事天才的表演。这是一部用自己品质站立者的作品，一点也不媚。底层叙事角度，抛除所有精英化表达，和故事的语域结合天然。古典叙事方式的使用也让故事真实天然，表演分寸到位让现实意识恰到好处。,力荐,2018-06-30
886,了了,"New York City, United States",前面的所谓笑点，我也没怎么笑出来，很心酸。,力荐,2018-07-03
887,RUNE,福建泉州,定位精确的巨型催泪弹，每个角色身上都有光，中间一度哽咽三次，被无情的现实所刺痛，我们终于也拥有了一部像韩国《辩护人》、美国《达拉斯买家俱乐部》那样的现实电影。,力荐,2018-06-30
888,萧湘,江西上饶,人民喜欢罗宾汉。qq界面和输入法复原到位，年代感全出。周一围面相好看，想起《罗敷》里“为人洁白皙，鬑鬑颇有须”。,推荐,2018-07-07
889,moneyqxq,关注此人,非常好看的一部电影，影片的前半部分还挺轻松搞笑的，吃火锅那里开始就开始压抑了，特别是最后程勇被判刑了坐在车上看着外面的那一群病人眼泪就哗哗的往下流，太感人了。,力荐,2018-07-06
890,椭圆仪上斐济猫,辽宁大连,题材是好题材，但是片子本身没觉得有什么出彩的地方~（给个参照，《摔跤》我是给5星的）,还行,2018-07-06
891,Pulvinus,上海,从喜感表皮里透出悲天悯人气息的故事与编排，就像布袋里的锥子。徐峥的表演当然不必说，王传君也是优秀的青年演员，喜剧电视剧之后相当爱惜自己羽毛，谨慎的选择好的剧本角色，完成度颇高。,力荐,2018-07-03
892,奔奔,重庆,我妆是不是哭花了，回去补妆。,力荐,2018-06-30
893,鱼是乎,北京,散伙饭那场戏，勇哥对吕受益吼道：滚！吕受益原本卑微的微笑的脸迅速的又很自然的变成了一副哭丧着的脸。这演技真是赞。这个表情的变化，人物的形象和命运一下子就出来了。,力荐,2018-07-05
894,钱德勒卡夫卡,北京,聪明稳当。,推荐,2018-07-07
895,你好，旧时光,陕西西安,看完好压抑好压抑，人性啊，金钱啊，社会现状啊等等，太过于现实了，现实到让人压抑，后半段真的哭成狗了，后悔没带纸巾，出来眼睛都肿了。,力荐,2018-07-01
896,2,关注此人,我不是药神？你当然不是药神 别给自己贴金了 大型智商分水岭 现场,很差,2018-07-06
897,搬砖侠,广东深圳,“他才只有二十岁！他只是想活下去，这有什么罪？”当徐峥对着警察发出呐喊和质问的时候，是今年的国产电影最高光的时刻。导演有表达一些问题的野心，剧本有反思一些现实的态度，加上一帮演员的水准之上的表演，成就了这部不完美但足够惊艳的国产电影。尤其，当得知是根据真人真事改编之后，更加感动,力荐,2018-06-30
898,無用,河南鹤壁,有点绝命毒师的感觉。这种片子能过审，真是进步了,推荐,2018-07-06
899,CharlesChou,上海,Ok,还行,2018-07-07
900,椭圆仪上斐济猫,辽宁大连,题材是好题材，但是片子本身没觉得有什么出彩的地方~（给个参照，《摔跤》我是给5星的）,还行,2018-07-06
901,Pulvinus,上海,从喜感表皮里透出悲天悯人气息的故事与编排，就像布袋里的锥子。徐峥的表演当然不必说，王传君也是优秀的青年演员，喜剧电视剧之后相当爱惜自己羽毛，谨慎的选择好的剧本角色，完成度颇高。,力荐,2018-07-03
902,奔奔,重庆,我妆是不是哭花了，回去补妆。,力荐,2018-06-30
903,鱼是乎,北京,散伙饭那场戏，勇哥对吕受益吼道：滚！吕受益原本卑微的微笑的脸迅速的又很自然的变成了一副哭丧着的脸。这演技真是赞。这个表情的变化，人物的形象和命运一下子就出来了。,力荐,2018-07-05
