,name,city,content,score,date
734,Satansbraten,"Athínai, Greece",优缺点都很明显，但姜文老泪纵横你们还笑，我他妈就打五星。,力荐,2018-07-13
735,华盛顿樱桃树,北京,就……真的很难看，还又臭又长。各种小聪明抖机灵，却不见了大智慧和运筹帷幄。就……想看看你们怎么尬吹。,较差,2018-07-13
736,叶秋,北京,为什么北京老炮们都喜欢后入许晴？,null,2018-07-14
737,草莓同学,河南郑州,这么好看的电影，这么直白的讽刺，这么浓的姜文味，就沦落到这么低的一个分数，真是可悲。,力荐,2018-07-13
738,梦羽灵泉,辽宁营口,姜文总喜欢装一把西装暴徒，其实那些听着就是梗的台词……再装逼点或许效果更好吧，彭于晏被吹了这么多年，还是偶像剧演技啊，另外我主玩亚瑟，不需要蓝爸爸,还行,2018-07-13
739,子木,四川成都,看不懂姜文这个事情上我还真是没法脱俗。早上8分，下午7.5。晚上看的时候7.3，看完出来11点钟7.1了。不评价了,null,2018-07-13
740,白眉道长,广东广州,说实话，不咋地，姜文想拍一部黑色喜剧，却拍成了一部闹剧,还行,2018-07-14
741,孔孔惟,北京,这电影里我最喜欢的就是熟悉的街景名字，和导演刻画的北平街景，看的都红眼眶了。另外最美的就是周韵以及这个女性人设了，很美很酷,推荐,2018-07-13
742,室内滂沱,北京,既然如此，就用一句北京话来形容:白不呲咧。剧情简单直白到了一句话就能讲完的程度，姜文拼命往里调味儿放色儿，结果电影就全成看他在那儿慕妻+自炫了。看时是挺嗨，可走出影院超过一定步数，嗨感就会褪得一干二净，并发觉这些花活以前姜文都玩儿过啊。自锤胸口笑里藏刀什么的，看着比前几部油腻多了,还行,2018-07-13
743,钱嘉禾,浙江杭州,"直男爽片，后半程还没绷住直男的戏谑劲头，成了搞笑片。
彭于晏可以说是非常出戏了。
整个就莫名其妙啊。
话说回来，许晴就是许晴啊，这电影荒诞到没边了，她在的部分，就全都对了。",还行,2018-07-14
744,Satansbraten,"Athínai, Greece",优缺点都很明显，但姜文老泪纵横你们还笑，我他妈就打五星。,力荐,2018-07-13
745,华盛顿樱桃树,北京,就……真的很难看，还又臭又长。各种小聪明抖机灵，却不见了大智慧和运筹帷幄。就……想看看你们怎么尬吹。,较差,2018-07-13
746,叶秋,北京,为什么北京老炮们都喜欢后入许晴？,null,2018-07-14
747,草莓同学,河南郑州,这么好看的电影，这么直白的讽刺，这么浓的姜文味，就沦落到这么低的一个分数，真是可悲。,力荐,2018-07-13
748,梦羽灵泉,辽宁营口,姜文总喜欢装一把西装暴徒，其实那些听着就是梗的台词……再装逼点或许效果更好吧，彭于晏被吹了这么多年，还是偶像剧演技啊，另外我主玩亚瑟，不需要蓝爸爸,还行,2018-07-13
749,子木,四川成都,看不懂姜文这个事情上我还真是没法脱俗。早上8分，下午7.5。晚上看的时候7.3，看完出来11点钟7.1了。不评价了,null,2018-07-13
750,榜上有名猫,广东广州,小王子智障复仇记：抗日重任与儿女私情之间，他选择先找对爸爸。,推荐,2018-07-14
751,面朝大海,关注此人,情节紧凑，拍的有深度。,推荐,2018-07-14
752,海盗豚,北京,以往的姜文电影都是不明觉厉，这次是深深的“明觉不利”啊！一派老态，故事老，表演老，台词老，演员也都很显老（当然除了彭的肉体），连对新潮文化元素的调侃和利用都过于老派了。我可是觉得《一步之遥》都浪漫得一塌糊涂的人呐。,较差,2018-07-13
753,季候风,关注此人,热热闹闹，花里胡哨；干干巴巴，莫名其妙。音乐，摄影，选景都不错。除了影帝廖凡，其他人都别扭。彭于晏最失败，毫无魅力。,还行,2018-07-13
754,惟微不安為維安,香港,感觉像看了一场特别热闹的杂技。太太太不尊重女性！！应该赔偿女性观众一部彭于晏半裸的认真的情色片，五十度灰那种就够了。,较差,2018-07-13
755,舜,北京,下次姜文的电影应该不会去看了,较差,2018-07-14
756,文刀大土申,广东广州,3.5,推荐,2018-07-14
757,blossom,"Los Angeles, United States",真的有点乱,较差,2018-07-14
758,字母君,湖南长沙,"把小说直接改成了《太阳照常升起》式的革命史寓言。创作状态有些亢奋过头，各种符号一顿乱堆，如“红衣服”般直白的设计还有各种“谁是我爸爸”、“我该往哪去”式台词比比皆是，有种姜文恨不得蹿你面前，把谁代表啥一个个都指出来的感觉。
史航的角色累赘到可以直接扣掉一颗星，不论是将它放在整个符号体系里来讨论，还是将它看作推动情节的元素，正作用都几乎为零。同样是黑影评人，沙马兰在《水中女妖》里干得比姜文好太多了（姜文写这个角色纯属公报私仇吧）。《让子弹飞》的优秀，在于去掉隐喻故事也成立且好看，然而《邪不压正》要是也去掉的话，就真只剩下尴尬了……",还行,2018-07-13
759,苏逸,广东广州,姜文用几部片开局，受到了某些赞誉，接着用子弹飞获得了成功，于是，他开始在任性的路上越走越远，虽然这部片没有一步之遥那么肆意，但是一个简单的复仇故事，他依旧用这种令人费解的方式展现，或许，让普通人看不懂就是他最大的满足吧。整个电影院皆尴尬。一星给电影，一星给他的美夫人周韵。,较差,2018-07-13
760,榜上有名猫,广东广州,小王子智障复仇记：抗日重任与儿女私情之间，他选择先找对爸爸。,推荐,2018-07-14
761,面朝大海,关注此人,情节紧凑，拍的有深度。,推荐,2018-07-14
762,海盗豚,北京,以往的姜文电影都是不明觉厉，这次是深深的“明觉不利”啊！一派老态，故事老，表演老，台词老，演员也都很显老（当然除了彭的肉体），连对新潮文化元素的调侃和利用都过于老派了。我可是觉得《一步之遥》都浪漫得一塌糊涂的人呐。,较差,2018-07-13
763,季候风,关注此人,热热闹闹，花里胡哨；干干巴巴，莫名其妙。音乐，摄影，选景都不错。除了影帝廖凡，其他人都别扭。彭于晏最失败，毫无魅力。,还行,2018-07-13
764,惟微不安為維安,香港,感觉像看了一场特别热闹的杂技。太太太不尊重女性！！应该赔偿女性观众一部彭于晏半裸的认真的情色片，五十度灰那种就够了。,较差,2018-07-13
765,舜,北京,下次姜文的电影应该不会去看了,较差,2018-07-14
766,文刀大土申,广东广州,3.5,推荐,2018-07-14
767,blossom,"Los Angeles, United States",真的有点乱,较差,2018-07-14
768,字母君,湖南长沙,"把小说直接改成了《太阳照常升起》式的革命史寓言。创作状态有些亢奋过头，各种符号一顿乱堆，如“红衣服”般直白的设计还有各种“谁是我爸爸”、“我该往哪去”式台词比比皆是，有种姜文恨不得蹿你面前，把谁代表啥一个个都指出来的感觉。
史航的角色累赘到可以直接扣掉一颗星，不论是将它放在整个符号体系里来讨论，还是将它看作推动情节的元素，正作用都几乎为零。同样是黑影评人，沙马兰在《水中女妖》里干得比姜文好太多了（姜文写这个角色纯属公报私仇吧）。《让子弹飞》的优秀，在于去掉隐喻故事也成立且好看，然而《邪不压正》要是也去掉的话，就真只剩下尴尬了……",还行,2018-07-13
769,苏逸,广东广州,姜文用几部片开局，受到了某些赞誉，接着用子弹飞获得了成功，于是，他开始在任性的路上越走越远，虽然这部片没有一步之遥那么肆意，但是一个简单的复仇故事，他依旧用这种令人费解的方式展现，或许，让普通人看不懂就是他最大的满足吧。整个电影院皆尴尬。一星给电影，一星给他的美夫人周韵。,较差,2018-07-13
770,呆萌小七,陕西西安,终于可以看了，这时候上映对于票房来说有冲击,力荐,2018-07-13
771,Feral心路,上海,"""C'est la vie…""
配乐(By the Sleepy Lagoon
摄影
周韵“这么个体面的大姑娘”~…
许晴是真没变!…
Wallace讲中文好得惊呆!~…
生猛之处很姜文!…
调侃电影…
有些台词有些尬…",推荐,2018-07-13
772,马庆云,河北石家庄,姜郎才尽。,很差,2018-07-13
773,《火花》,关注此人,想挣观众钱，又不愿意拉下脸来干的导演拍得抗日电影，怎么看怎么别扭，而且有鬼子来了在前，人物台词的隐喻还是有的，表达的东西还在，只是故事完全散了，讲不好故事基本在我这拿不到超过6分,还行,2018-07-13
774,皮克雀,"Buenos Aires, Argentina",终于看到这部年度最受期待华语片，原本就精妙无比的故事被赋予了独特的姜文味道；结尾彭于晏对着远处喊着巧红，如同周韵对着远方喊着阿廖沙一样让人印象深刻；华北第一影评人是在逗我😏,力荐,2018-07-13
775,SydneyCarton,北京,跟原著基本无关。如果说《太阳照常升起》是献给上帝的礼物，这片最多只是献给华北（也有可能是华强北）第一影评人的吧……,还行,2018-07-13
776,王奋斗,上海,血腥的程度足以令人发指，骚臭的程度足以让人做呕，不折不扣的三级片。一星给老北京的街景。,很差,2018-07-13
777,飞老湿,北京,对彭于晏路转粉。周韵美得出奇。史航那段莫名其妙。整个故事莫名其妙。要么就彻底把故事讲清楚要么就别讲故事。还不如《太阳照常升起》那种神叨叨的符合我胃口。三星半吧。对姜文我已疲劳（当然还会再期待），但我更期待贾樟柯和毕赣。,还行,2018-07-13
778,芝麻糊糊大尾巴,北京,别说主题浅不浅，别问故事散不散，反正人家自己玩的很开心，把老婆拍的很漂亮。谁不想出走江湖多年，归来仍是少年？社会意义是留给大众的安慰剂，艺术家需要的是自娱自乐的勇气。,推荐,2018-07-11
779,月下僵尸,山东青岛,我只能说还行，不能成为经典，但这部电影很姜文。,还行,2018-07-13
780,Feral心路,上海,"""C'est la vie…""
配乐(By the Sleepy Lagoon
摄影
周韵“这么个体面的大姑娘”~…
许晴是真没变!…
Wallace讲中文好得惊呆!~…
生猛之处很姜文!…
调侃电影…
有些台词有些尬…",推荐,2018-07-13
781,马庆云,河北石家庄,姜郎才尽。,很差,2018-07-13
782,《火花》,关注此人,想挣观众钱，又不愿意拉下脸来干的导演拍得抗日电影，怎么看怎么别扭，而且有鬼子来了在前，人物台词的隐喻还是有的，表达的东西还在，只是故事完全散了，讲不好故事基本在我这拿不到超过6分,还行,2018-07-13
783,皮克雀,"Buenos Aires, Argentina",终于看到这部年度最受期待华语片，原本就精妙无比的故事被赋予了独特的姜文味道；结尾彭于晏对着远处喊着巧红，如同周韵对着远方喊着阿廖沙一样让人印象深刻；华北第一影评人是在逗我😏,力荐,2018-07-13
784,SydneyCarton,北京,跟原著基本无关。如果说《太阳照常升起》是献给上帝的礼物，这片最多只是献给华北（也有可能是华强北）第一影评人的吧……,还行,2018-07-13
785,王奋斗,上海,血腥的程度足以令人发指，骚臭的程度足以让人做呕，不折不扣的三级片。一星给老北京的街景。,很差,2018-07-13
786,飞老湿,北京,对彭于晏路转粉。周韵美得出奇。史航那段莫名其妙。整个故事莫名其妙。要么就彻底把故事讲清楚要么就别讲故事。还不如《太阳照常升起》那种神叨叨的符合我胃口。三星半吧。对姜文我已疲劳（当然还会再期待），但我更期待贾樟柯和毕赣。,还行,2018-07-13
787,芝麻糊糊大尾巴,北京,别说主题浅不浅，别问故事散不散，反正人家自己玩的很开心，把老婆拍的很漂亮。谁不想出走江湖多年，归来仍是少年？社会意义是留给大众的安慰剂，艺术家需要的是自娱自乐的勇气。,推荐,2018-07-11
788,月下僵尸,山东青岛,我只能说还行，不能成为经典，但这部电影很姜文。,还行,2018-07-13
789,朱古力,广东广州,姜爷真的拍太慢了，少年英雄成长史浪漫篇之勇气自由感，跳脱于时代的一段怅然往事，最近他爱玩更宽厚的戏谑，一如既往铺垫不是他的乐子，其实跟昆汀真有点像，老了劲还在，但有点慈祥讲男性成长。真的不够看啊,力荐,2018-07-13
790,低首尘埃,湖北武汉,一直觉得需要观众去配合解答的阅读理解式电影都是一种投机，除了衍生一篇篇比电影更有看头的解题思路或长评大论，顺便获得些许智商上的优越感，其实没啥意思，“屋顶上的轻骑兵”这点到挺有想象力，和一步之遥一样，看得我云里雾里，台词跟聒噪相声似的，是我太笨。,较差,2018-07-14
791,白一刀,江苏南京,五颗星 全部打给彭于晏的奶子，谢谢,力荐,2018-07-13
792,一口大井子,北京,从表演到台词再到史航，都很让人出戏，好在姜文是个讲究人，摄影美术音乐还撑着。,还行,2018-07-08
793,摇滚派,北京,感觉又在故弄玄虚、玩深沉，雕琢、刻意的地方太多，节奏也不太对，观众的荷尔蒙没调动起来，放了一大半，我发现我旁边的人都有点泄气的感觉。很抱歉，不太喜欢这个调调，可能是品位和喜好问题，我还是钟意自然流畅真实的东西。,较差,2018-07-13
794,迷失东京,广东深圳,傲慢又自负，这得多飘才能拍成这样还在那损人。,较差,2018-07-14
795,白衣卿相,四川成都,哟，北平。站着把钱赚了是本事；站着一边骂着别人傻逼一边把钱赚了既是本事，也是脾气；站着一边骂着别人傻逼一边吹着只有老子牛逼一边说我也不赚钱了，那不是本事，那是作死。,还行,2018-07-14
796,晒月亮的momo,北京,姜文电影里最平庸的一部，个人是有一些失望的，这次让所有人都能看懂了，却少了魔幻和意识流，虽然形式感还在，但却不再让人想回味了。彭于晏……emmm根本不像背负血海深仇，但是半裸飞驰在屋顶上的屁股还是可以的。廖凡许晴符合预期，周韵美的不可方物。整体3.5。,还行,2018-07-13
797,阿金,上海,周韵最后成功强杀了孙传芳,推荐,2018-07-14
798,S/Z,陕西西安,特别特别好看！纯真浪漫的少年心啊！姜文所有电影里最好的东西都在了！有阳光灿烂的日子有太阳照常升起有鬼子来了和子弹飞。配乐响起的第一秒就爱上了，姜文配乐水平堪比库布里克。,力荐,2018-07-13
799,九七年,河南新乡,全靠对话推动剧情的电影全是耍流氓，况且台词写的还不怎么样，还没那些又弯又骚的美妆up主嘴炮打的响亮！这就是所谓的直男电影？完全外行的分镜与剪辑真的大丈夫？关于姜文，除了《鬼子来了》，我真无话可说……皇帝的新装……没大卫林奇的命一身大卫林奇的病…那些姜文信徒，这个逼装的不累吗？,很差,2018-07-13
800,低首尘埃,湖北武汉,一直觉得需要观众去配合解答的阅读理解式电影都是一种投机，除了衍生一篇篇比电影更有看头的解题思路或长评大论，顺便获得些许智商上的优越感，其实没啥意思，“屋顶上的轻骑兵”这点到挺有想象力，和一步之遥一样，看得我云里雾里，台词跟聒噪相声似的，是我太笨。,较差,2018-07-14
801,白一刀,江苏南京,五颗星 全部打给彭于晏的奶子，谢谢,力荐,2018-07-13
802,一口大井子,北京,从表演到台词再到史航，都很让人出戏，好在姜文是个讲究人，摄影美术音乐还撑着。,还行,2018-07-08
803,摇滚派,北京,感觉又在故弄玄虚、玩深沉，雕琢、刻意的地方太多，节奏也不太对，观众的荷尔蒙没调动起来，放了一大半，我发现我旁边的人都有点泄气的感觉。很抱歉，不太喜欢这个调调，可能是品位和喜好问题，我还是钟意自然流畅真实的东西。,较差,2018-07-13
804,迷失东京,广东深圳,傲慢又自负，这得多飘才能拍成这样还在那损人。,较差,2018-07-14
805,白衣卿相,四川成都,哟，北平。站着把钱赚了是本事；站着一边骂着别人傻逼一边把钱赚了既是本事，也是脾气；站着一边骂着别人傻逼一边吹着只有老子牛逼一边说我也不赚钱了，那不是本事，那是作死。,还行,2018-07-14
806,晒月亮的momo,北京,姜文电影里最平庸的一部，个人是有一些失望的，这次让所有人都能看懂了，却少了魔幻和意识流，虽然形式感还在，但却不再让人想回味了。彭于晏……emmm根本不像背负血海深仇，但是半裸飞驰在屋顶上的屁股还是可以的。廖凡许晴符合预期，周韵美的不可方物。整体3.5。,还行,2018-07-13
807,阿金,上海,周韵最后成功强杀了孙传芳,推荐,2018-07-14
808,S/Z,陕西西安,特别特别好看！纯真浪漫的少年心啊！姜文所有电影里最好的东西都在了！有阳光灿烂的日子有太阳照常升起有鬼子来了和子弹飞。配乐响起的第一秒就爱上了，姜文配乐水平堪比库布里克。,力荐,2018-07-13
809,九七年,河南新乡,全靠对话推动剧情的电影全是耍流氓，况且台词写的还不怎么样，还没那些又弯又骚的美妆up主嘴炮打的响亮！这就是所谓的直男电影？完全外行的分镜与剪辑真的大丈夫？关于姜文，除了《鬼子来了》，我真无话可说……皇帝的新装……没大卫林奇的命一身大卫林奇的病…那些姜文信徒，这个逼装的不累吗？,很差,2018-07-13
810,你的益达,广东珠海,不是北京的北平才是好的北平。姜文是有多爱他老婆啊！,推荐,2018-07-14
811,命硬,British Indian Ocean Territory,真鸡儿难看，什么鬼东西。冲姜文去的，太失望了,很差,2018-07-13
812,孟三哥,"Buenos Aires, Argentina",最爱的北京吃食没了，老北京风韵没了，一星给摄影，一星给廖凡的喜剧才华，彭于晏除了贡献在屋顶跑来跑去几十分钟外，全无演技。,较差,2018-07-13
813,哈卡,北京,不是所有的人都那么喜欢看你老婆~  死直男玩柔情，傻里傻气呗   饺子局和六国饭店这类戏都顶得住气儿，后半截一到你老婆和彭于晏，就往下掉，掉不怕，无聊还不自知可咋整？,还行,2018-07-13
814,妙可中国,广东珠海,看完满脑子都是彭于晏的大胸,还行,2018-07-14
815,泉の向日葵,北京,和《侠隐》原著差别挺大的，只是抽出个少年多年后报仇雪恨的骨子，开场那场大雪真是浩浩荡荡。这是我彭第一次恐怕也是最后一次大规模展现肉体之美了，披着轻纱袍在屋顶裸奔的画面真是艳情无边——和许晴可谓女娇男艳了。周韵依旧诠释老公心中洁韧地母形象。李梦最全乎镜头就是叫了声爸……,null,2018-07-11
816,birds,上海,虽然拍的绝非那么完美，像是剪辑、史航的插科打诨、姜文过份又遮遮掩掩的作者表达……（全不计较，人在现实中生活总有被逼到没法讲究的时候）不玩结构，主题风格还是站得住的。昆汀的暴力话唠趣味丰富耐看目不暇给，屋顶蓝天的天真话语浪漫温柔哀伤至极。历史正传，不为义举。烟尘漫起，浪女绝投，大千更何隐？姜文的戏里最能从假里看出那点最真。尾声一如“太阳”呼唤：“阿廖沙，别害怕！火车在上面停下了！”,力荐,2018-07-13
817,林林,云南昆明,就是花了很多钱，聚了一帮朋友，帮他做了件没什么必要的事儿，说了些没什么必要的话。但是就图个自己开心。死掉的都是大人，活下来的都是孩子。他心里是有个长不大的小男孩儿，他越老越想还原这个小孩儿的浪漫。姜文当皇帝肯定是个烽火戏诸侯的主，玩儿的人开心，看的人挺烦的。,还行,2018-07-13
818,王食欲,北京,没头没尾的。,还行,2018-07-14
819,物質成癮患者,广东广州,让彭宇晏的演技给毀得体无完肤,还行,2018-07-13
820,你的益达,广东珠海,不是北京的北平才是好的北平。姜文是有多爱他老婆啊！,推荐,2018-07-14
821,命硬,British Indian Ocean Territory,真鸡儿难看，什么鬼东西。冲姜文去的，太失望了,很差,2018-07-13
822,孟三哥,"Buenos Aires, Argentina",最爱的北京吃食没了，老北京风韵没了，一星给摄影，一星给廖凡的喜剧才华，彭于晏除了贡献在屋顶跑来跑去几十分钟外，全无演技。,较差,2018-07-13
823,哈卡,北京,不是所有的人都那么喜欢看你老婆~  死直男玩柔情，傻里傻气呗   饺子局和六国饭店这类戏都顶得住气儿，后半截一到你老婆和彭于晏，就往下掉，掉不怕，无聊还不自知可咋整？,还行,2018-07-13
824,妙可中国,广东珠海,看完满脑子都是彭于晏的大胸,还行,2018-07-14
825,泉の向日葵,北京,和《侠隐》原著差别挺大的，只是抽出个少年多年后报仇雪恨的骨子，开场那场大雪真是浩浩荡荡。这是我彭第一次恐怕也是最后一次大规模展现肉体之美了，披着轻纱袍在屋顶裸奔的画面真是艳情无边——和许晴可谓女娇男艳了。周韵依旧诠释老公心中洁韧地母形象。李梦最全乎镜头就是叫了声爸……,null,2018-07-11
826,birds,上海,虽然拍的绝非那么完美，像是剪辑、史航的插科打诨、姜文过份又遮遮掩掩的作者表达……（全不计较，人在现实中生活总有被逼到没法讲究的时候）不玩结构，主题风格还是站得住的。昆汀的暴力话唠趣味丰富耐看目不暇给，屋顶蓝天的天真话语浪漫温柔哀伤至极。历史正传，不为义举。烟尘漫起，浪女绝投，大千更何隐？姜文的戏里最能从假里看出那点最真。尾声一如“太阳”呼唤：“阿廖沙，别害怕！火车在上面停下了！”,力荐,2018-07-13
827,林林,云南昆明,就是花了很多钱，聚了一帮朋友，帮他做了件没什么必要的事儿，说了些没什么必要的话。但是就图个自己开心。死掉的都是大人，活下来的都是孩子。他心里是有个长不大的小男孩儿，他越老越想还原这个小孩儿的浪漫。姜文当皇帝肯定是个烽火戏诸侯的主，玩儿的人开心，看的人挺烦的。,还行,2018-07-13
828,王食欲,北京,没头没尾的。,还行,2018-07-14
829,物質成癮患者,广东广州,让彭宇晏的演技给毀得体无完肤,还行,2018-07-13
830,花轮君,浙江宁波,就很胡闹你知道吗？我们文文导演第一爱爬屋顶，第二爱自行车，第三爱漂亮姐姐，第四爱武士刀。,还行,2018-07-14
831,逻姬恨剧透,北京,找到了个可以尽情打斗的xianrou男主投射自己之后姜文以自己贫瘠的固定三板斧任性地玩了一把小男孩之间叫爸爸斗嘴式幼稚的游戏 原来他其实不懂电影啊。直男互怼的幽默感和过度的血腥。,很差,2018-07-13
832,小安,北京,这玩意说是姜文拍的也行，说是朱延平拍的，我觉得也没什么毛病……人家说不定也是玩隐喻呢～,还行,2018-07-13
833,看窗外,湖南长沙,很多桥段个人恶趣味明显，姜老师注意中年膨胀啊（彭于晏妇科医生那妇女光看着都能笑一整天,还行,2018-07-14
834,江山看不尽,江苏扬州,三星都给廖凡！！！,还行,2018-07-13
835,哈哈哈,辽宁大连,云里雾里的，彭于晏找爸爸？,很差,2018-07-13
836,塔拉胡,北京,有种导演全片喝大了的感觉,还行,2018-07-14
837,Lucid K,浙江杭州,【大地影院(杭州金街美地广场店)】,很差,2018-07-13
838,blakeblake,浙江杭州,超难看，超级做作，一个老直男的晚节不保，彭于晏真的是票房毒药，然后还有个老外说中文更恶心,很差,2018-07-13
839,touya,北京,姜文的电影都是非常个人化的，配乐、台词、镜头、剪辑随便感受一下就知道是他的作品。姜文有独属自己的浪漫，非常喜欢那个被银雪覆盖的北平；但他也依旧有劲儿使得太大的毛病，人物总会high过我个人体感里那个舒适点。嬉笑怒骂间的快意恩仇，侠气略逊。相信看完本片之后会浮现更多的彭于晏girl，我后排的大姐在每次彭于晏肉体出现时都会发出控制不住的惊叹。（姜文热衷让自己的男主露屁股。）,还行,2018-07-13
840,花轮君,浙江宁波,就很胡闹你知道吗？我们文文导演第一爱爬屋顶，第二爱自行车，第三爱漂亮姐姐，第四爱武士刀。,还行,2018-07-14
841,逻姬恨剧透,北京,找到了个可以尽情打斗的xianrou男主投射自己之后姜文以自己贫瘠的固定三板斧任性地玩了一把小男孩之间叫爸爸斗嘴式幼稚的游戏 原来他其实不懂电影啊。直男互怼的幽默感和过度的血腥。,很差,2018-07-13
842,小安,北京,这玩意说是姜文拍的也行，说是朱延平拍的，我觉得也没什么毛病……人家说不定也是玩隐喻呢～,还行,2018-07-13
843,看窗外,湖南长沙,很多桥段个人恶趣味明显，姜老师注意中年膨胀啊（彭于晏妇科医生那妇女光看着都能笑一整天,还行,2018-07-14
844,江山看不尽,江苏扬州,三星都给廖凡！！！,还行,2018-07-13
845,哈哈哈,辽宁大连,云里雾里的，彭于晏找爸爸？,很差,2018-07-13
846,塔拉胡,北京,有种导演全片喝大了的感觉,还行,2018-07-14
847,Lucid K,浙江杭州,【大地影院(杭州金街美地广场店)】,很差,2018-07-13
848,blakeblake,浙江杭州,超难看，超级做作，一个老直男的晚节不保，彭于晏真的是票房毒药，然后还有个老外说中文更恶心,很差,2018-07-13
849,touya,北京,姜文的电影都是非常个人化的，配乐、台词、镜头、剪辑随便感受一下就知道是他的作品。姜文有独属自己的浪漫，非常喜欢那个被银雪覆盖的北平；但他也依旧有劲儿使得太大的毛病，人物总会high过我个人体感里那个舒适点。嬉笑怒骂间的快意恩仇，侠气略逊。相信看完本片之后会浮现更多的彭于晏girl，我后排的大姐在每次彭于晏肉体出现时都会发出控制不住的惊叹。（姜文热衷让自己的男主露屁股。）,还行,2018-07-13
850,書淫,江西南昌,姜…姜郎才尽？,还行,2018-07-13
851,zhang 2nd,北京,打七分，彭于晏福利满满，廖凡笑点最多，后边是挺乱的,推荐,2018-07-14
852,深夜声咽,广东广州,红妈妈蓝爸爸傻儿子手动捂脸表情…认真闹着玩的姜文…活活改成了一出奢侈六国相声动作片(人物深度是什么可以吃吗)，还是看过小说的才可以更明白笑声之下的部分。肉体很棒引起一片女人的阵阵尖声。而作为男人妥妥滴想给许晴打一针，哦不，加一星。,推荐,2018-07-13
853,李多余,上海,邪不压正，又名《被利用的跑酷少年的一生》,推荐,2018-07-14
854,1脉神剑,"London (Canada), Canada",电影风格很特别，但不好看。而且整片感觉很乱，观感令人不舒服。ps：彭于晏真的不适合这个角色。,较差,2018-07-13
855,飞飞哥,四川成都,姜文也到了瓶颈期了。,还行,2018-07-13
856,伊底酱敲可爱！,北京,希望大家勇敢点，不要因为害怕被人说没文化看不懂而装作很喜欢,还行,2018-07-14
857,汤棠躺烫凯凯炕,北京,无话可说。廖凡、许晴各一分。,较差,2018-07-13
858,哔哟哔,北京,只有配乐是好的，糟糕的武打设计，剪辑慢下来就尴尬的姜文氏对白，故事没有任何吸引力,较差,2018-07-14
859,莉斯。,重庆,What the fuck? 故事看懂了，导演不会好好讲故事吗？中国导演一直陷入了故弄玄虚的怪圈，然后觉得自己很有深度，其实是个屁。,较差,2018-07-13
860,書淫,江西南昌,姜…姜郎才尽？,还行,2018-07-13
861,zhang 2nd,北京,打七分，彭于晏福利满满，廖凡笑点最多，后边是挺乱的,推荐,2018-07-14
862,深夜声咽,广东广州,红妈妈蓝爸爸傻儿子手动捂脸表情…认真闹着玩的姜文…活活改成了一出奢侈六国相声动作片(人物深度是什么可以吃吗)，还是看过小说的才可以更明白笑声之下的部分。肉体很棒引起一片女人的阵阵尖声。而作为男人妥妥滴想给许晴打一针，哦不，加一星。,推荐,2018-07-13
863,李多余,上海,邪不压正，又名《被利用的跑酷少年的一生》,推荐,2018-07-14
864,1脉神剑,"London (Canada), Canada",电影风格很特别，但不好看。而且整片感觉很乱，观感令人不舒服。ps：彭于晏真的不适合这个角色。,较差,2018-07-13
865,飞飞哥,四川成都,姜文也到了瓶颈期了。,还行,2018-07-13
866,伊底酱敲可爱！,北京,希望大家勇敢点，不要因为害怕被人说没文化看不懂而装作很喜欢,还行,2018-07-14
867,汤棠躺烫凯凯炕,北京,无话可说。廖凡、许晴各一分。,较差,2018-07-13
868,哔哟哔,北京,只有配乐是好的，糟糕的武打设计，剪辑慢下来就尴尬的姜文氏对白，故事没有任何吸引力,较差,2018-07-14
869,莉斯。,重庆,What the fuck? 故事看懂了，导演不会好好讲故事吗？中国导演一直陷入了故弄玄虚的怪圈，然后觉得自己很有深度，其实是个屁。,较差,2018-07-13
870,泠风,江苏南京,看过电影，所以给差评也不冤。无新意、全是烂梗，演员还是以往的人设，和小夏雨不同，男主不但爱爬房顶，还会飞会打枪了，女主也与时俱进的美，但还是想看手机……,较差,2018-07-13
871,贝塔先生,湖南张家界,死影评人面前耍武术。,还行,2018-07-13
872,空山,北京,处处是佳句，串起无佳章。把施剑翘改成关巧红是什么意思？民国女侠的故事不拍了？！,还行,2018-07-13
873,风雨骑老师,四川成都,故事垮得一批，有桥段做皮囊却无骨骼支撑，人物完全立不起来，笑点像是开心麻花剧组借来的。彭于晏的表演灾难级，跟整部电影都完全不搭调，其他人非疯即傻，也只有周韵的角色像个正常世界来的人。以前姜文的电影，酒神气质都非常强烈。然而这部电影，酒喝了不老少，但却只剩下神了，神经病的神。,较差,2018-07-13
874,步步糕,关注此人,太阳照样腻腻歪歪的升起（快点落了拉倒了求求了,较差,2018-07-13
875,申由己,河南郑州,姜文此片可以算是陈凯歌《道士下山》的续集，完美继承《英雄》《无极》《富春山居图》等精美烂片的优良基因，是继《一步之遥》之后的又一烂片力作！恭喜姜文，装逼失败！,还行,2018-07-13
876,油泼辣子,陕西西安,挨家挨户爬房顶是初中时每天上学的必经路线 还因此被保安和房东追击过,推荐,2018-07-13
877,童剑涵,江苏苏州,很好，值得去看,力荐,2018-07-13
878,钱德勒卡夫卡,北京,有些段落一头雾水，节奏可以说是“奇怪”，有胸有屁股有血浆，但观感算不上酣畅淋漓，可是回头细想又觉得“好”，可能是因为对这种饱含深情的自说自话有种莫名好感。,推荐,2018-07-13
