year,month,day,hour,season,PM_China,PM_US
2015,4,19,0,1,102,109
2015,4,19,1,1,96,103
2015,4,19,2,1,103,106
2015,4,19,3,1,99,81
2015,4,19,4,1,59,45
2015,4,19,5,1,68,57
2015,4,19,6,1,57,44
2015,4,19,7,1,46,30
2015,4,19,8,1,37,28
2015,4,19,9,1,28,48
2015,4,19,10,1,39,42
2015,4,19,11,1,46,27
2015,4,19,12,1,28,28
2015,4,19,13,1,30,35
2015,4,19,14,1,56,35
2015,4,19,15,1,60,38
2015,4,19,16,1,31,35
2015,4,19,17,1,24,61
2015,4,19,18,1,104,96
2015,4,19,19,1,91,87
2015,4,19,20,1,81,87
2015,4,19,21,1,79,79
2015,4,19,22,1,81,77
2015,4,19,23,1,94,87
2015,4,20,0,1,83,87
2015,4,20,1,1,91,92
2015,4,20,2,1,91,88
2015,4,20,3,1,100,90
2015,4,20,4,1,105,97
2015,4,20,5,1,110,96
2015,4,20,6,1,124,109
2015,4,20,7,1,118,95
2015,4,20,8,1,98,71
2015,4,20,9,1,79,52
2015,4,20,10,1,6,30
2015,4,20,11,1,27,26
2015,4,20,12,1,36,41
2015,4,20,13,1,39,26
2015,4,20,14,1,37,44
2015,4,20,15,1,40,42
2015,4,20,16,1,54,61
2015,4,20,17,1,67,57
2015,4,20,18,1,72,75
2015,4,20,19,1,107,116
2015,4,20,20,1,144,137
2015,4,20,21,1,115,96
2015,4,20,22,1,91,87
2015,4,20,23,1,82,78
2015,4,21,0,1,68,62
2015,4,21,1,1,58,53
2015,4,21,2,1,61,53
2015,4,21,3,1,61,56
2015,4,21,4,1,83,61
2015,4,21,5,1,75,66
2015,4,21,6,1,106,96
2015,4,21,7,1,112,101
2015,4,21,8,1,110,110
2015,4,21,9,1,134,107
2015,4,21,10,1,124,113
2015,4,21,11,1,126,96
2015,4,21,12,1,76,96
2015,4,21,13,1,38,57
2015,4,21,14,1,31,44
2015,4,21,15,1,45,46
2015,4,21,16,1,54,69
2015,4,21,17,1,26,37
2015,4,21,18,1,17,18
2015,4,21,19,1,14,27
2015,4,21,20,1,19,22
2015,4,21,21,1,28,25
2015,4,21,22,1,48,26
2015,4,21,23,1,49,35
2015,4,22,0,1,53,48
2015,4,22,1,1,65,59
2015,4,22,2,1,74,58
2015,4,22,3,1,79,67
2015,4,22,4,1,82,66
2015,4,22,5,1,91,74
2015,4,22,6,1,112,84
2015,4,22,7,1,122,84
2015,4,22,8,1,134,91
2015,4,22,9,1,75,52
2015,4,22,10,1,41,41
2015,4,22,11,1,38,45
2015,4,22,12,1,40,39
2015,4,22,13,1,40,43
2015,4,22,14,1,37,40
2015,4,22,15,1,43,38
2015,4,22,16,1,41,38
2015,4,22,17,1,46,42
2015,4,22,18,1,49,45
2015,4,22,19,1,44,46
2015,4,22,20,1,38,40
2015,4,22,21,1,46,47
2015,4,22,22,1,45,50
2015,4,22,23,1,53,52
2015,4,23,0,1,51,54
2015,4,23,1,1,62,58
2015,4,23,2,1,74,63
2015,4,23,3,1,80,68
2015,4,23,4,1,79,72
2015,4,23,5,1,92,65
2015,4,23,6,1,86,80
2015,4,23,7,1,107,92
2015,4,23,8,1,111,99
2015,4,23,9,1,112,90
2015,4,23,10,1,95,80
2015,4,23,11,1,90,83
2015,4,23,12,1,88,82
2015,4,23,13,1,78,88
2015,4,23,14,1,85,76
2015,4,23,15,1,68,61
2015,4,23,16,1,36,29
2015,4,23,17,1,32,21
2015,4,23,18,1,27,15
2015,4,23,19,1,19,14
2015,4,23,20,1,21,10
2015,4,23,21,1,55,24
2015,4,23,22,1,42,23
2015,4,23,23,1,69,26
2015,4,24,0,1,101,78
2015,4,24,1,1,108,70
2015,4,24,2,1,111,56
2015,4,24,3,1,95,61
2015,4,24,4,1,91,60
2015,4,24,5,1,82,52
2015,4,24,6,1,100,66
2015,4,24,7,1,134,65
2015,4,24,8,1,85,64
2015,4,24,9,1,83,56
2015,4,24,10,1,85,57
2015,4,24,11,1,64,46
2015,4,24,12,1,64,46
2015,4,24,13,1,55,47
2015,4,24,14,1,52,48
2015,4,24,15,1,59,74
2015,4,24,16,1,60,65
2015,4,24,17,1,78,81
2015,4,24,18,1,83,72
2015,4,24,19,1,71,67
2015,4,24,20,1,74,69
2015,4,24,21,1,91,69
2015,4,24,22,1,77,61
2015,4,24,23,1,78,67
2015,4,25,0,1,87,71
2015,4,25,1,1,93,91
2015,4,25,2,1,117,103
2015,4,25,3,1,145,101
2015,4,25,4,1,142,92
2015,4,25,5,1,134,113
2015,4,25,6,1,144,103
2015,4,25,7,1,117,90
2015,4,25,8,1,92,84
2015,4,25,9,1,91,79
2015,4,25,10,1,89,88
2015,4,25,11,1,124,99
2015,4,25,12,1,109,100
2015,4,25,13,1,118,94
2015,4,25,14,1,97,66
2015,4,25,15,1,62,57
2015,4,25,16,1,73,54
2015,4,25,17,1,66,58
2015,4,25,18,1,71,72
2015,4,25,19,1,92,91
2015,4,25,20,1,115,132
2015,4,25,21,1,114,119
2015,4,25,22,1,106,96
2015,4,25,23,1,99,105
2015,4,26,0,1,110,103
2015,4,26,1,1,108,99
2015,4,26,2,1,114,111
2015,4,26,3,1,126,107
2015,4,26,4,1,132,121
2015,4,26,5,1,141,118
2015,4,26,6,1,136,117
2015,4,26,7,1,186,125
2015,4,26,8,1,183,134
2015,4,26,9,1,178,139
2015,4,26,10,1,196,150
2015,4,26,11,1,183,136
2015,4,26,12,1,165,125
2015,4,26,13,1,144,149
2015,4,26,14,1,125,112
2015,4,26,15,1,113,106
2015,4,26,16,1,93,88
2015,4,26,17,1,92,98
2015,4,26,18,1,95,80
2015,4,26,19,1,86,84
2015,4,26,20,1,74,128
2015,4,26,21,1,66,69
2015,4,26,22,1,60,66
2015,4,26,23,1,60,55
2015,4,27,0,1,63,61
2015,4,27,1,1,72,64
2015,4,27,2,1,77,71
2015,4,27,3,1,85,80
2015,4,27,4,1,97,79
2015,4,27,5,1,109,88
2015,4,27,6,1,110,94
2015,4,27,7,1,151,98
2015,4,27,8,1,145,114
2015,4,27,9,1,160,120
2015,4,27,10,1,151,124
2015,4,27,11,1,141,127
2015,4,27,12,1,142,132
2015,4,27,13,1,132,118
2015,4,27,14,1,147,130
2015,4,27,15,1,136,115
2015,4,27,16,1,113,107
2015,4,27,17,1,119,109
2015,4,27,18,1,89,52
2015,4,27,19,1,59,58
2015,4,27,20,1,109,96
2015,4,27,21,1,96,47
2015,4,27,22,1,89,55
2015,4,27,23,1,103,55
2015,4,28,0,1,89,40
2015,4,28,1,1,53,30
2015,4,28,2,1,57,26
2015,4,28,3,1,59,35
2015,4,28,4,1,70,37
2015,4,28,5,1,71,47
2015,4,28,6,1,75,48
2015,4,28,7,1,84,46
2015,4,28,8,1,76,44
2015,4,28,9,1,58,42
2015,4,28,10,1,66,43
2015,4,28,11,1,65,46
2015,4,28,12,1,70,48
2015,4,28,13,1,66,43
2015,4,28,14,1,63,46
2015,4,28,15,1,240,48
2015,4,28,16,1,NA,53
2015,4,28,17,1,NA,58
2015,4,28,18,1,NA,45
2015,4,28,19,1,NA,51
2015,4,28,20,1,NA,53
2015,4,28,21,1,NA,69
2015,4,28,22,1,NA,92
2015,4,28,23,1,NA,109
2015,4,29,0,1,NA,111
2015,4,29,1,1,NA,115
2015,4,29,2,1,NA,120
2015,4,29,3,1,NA,120
2015,4,29,4,1,NA,128
2015,4,29,5,1,NA,131
2015,4,29,6,1,NA,135
2015,4,29,7,1,NA,136
2015,4,29,8,1,NA,141
2015,4,29,9,1,NA,146
2015,4,29,10,1,NA,153
2015,4,29,11,1,NA,130
2015,4,29,12,1,NA,115
2015,4,29,13,1,NA,95
2015,4,29,14,1,NA,102
2015,4,29,15,1,NA,104
2015,4,29,16,1,NA,104
2015,4,29,17,1,NA,102
2015,4,29,18,1,NA,114
2015,4,29,19,1,NA,126
2015,4,29,20,1,NA,110
2015,4,29,21,1,NA,102
2015,4,29,22,1,NA,102
2015,4,29,23,1,NA,101
2015,4,30,0,1,NA,97
2015,4,30,1,1,NA,102
2015,4,30,2,1,NA,109
2015,4,30,3,1,NA,109
2015,4,30,4,1,NA,116
2015,4,30,5,1,NA,115
2015,4,30,6,1,NA,124
2015,4,30,7,1,NA,135
2015,4,30,8,1,NA,131
2015,4,30,9,1,NA,138
2015,4,30,10,1,NA,144
2015,4,30,11,1,NA,126
2015,4,30,12,1,NA,96
2015,4,30,13,1,NA,84
2015,4,30,14,1,NA,89
2015,4,30,15,1,NA,73
2015,4,30,16,1,NA,71
2015,4,30,17,1,NA,64
2015,4,30,18,1,NA,62
2015,4,30,19,1,NA,69
2015,4,30,20,1,NA,94
2015,4,30,21,1,NA,187
2015,4,30,22,1,NA,226
2015,4,30,23,1,NA,244
2015,5,1,0,1,NA,260
2015,5,1,1,1,NA,261
2015,5,1,2,1,NA,248
2015,5,1,3,1,NA,210
2015,5,1,4,1,NA,166
2015,5,1,5,1,NA,155
2015,5,1,6,1,NA,156
2015,5,1,7,1,NA,165
2015,5,1,8,1,NA,172
2015,5,1,9,1,NA,175
2015,5,1,10,1,NA,163
2015,5,1,11,1,NA,148
2015,5,1,12,1,NA,183
2015,5,1,13,1,NA,76
2015,5,1,14,1,NA,53
2015,5,1,15,1,NA,40
2015,5,1,16,1,NA,34
2015,5,1,17,1,NA,31
2015,5,1,18,1,NA,35
2015,5,1,19,1,NA,35
2015,5,1,20,1,NA,30
2015,5,1,21,1,NA,38
2015,5,1,22,1,NA,32
2015,5,1,23,1,NA,33
2015,5,2,0,1,NA,32
2015,5,2,1,1,NA,33
2015,5,2,2,1,NA,30
2015,5,2,3,1,NA,36
2015,5,2,4,1,NA,39
2015,5,2,5,1,NA,42
2015,5,2,6,1,NA,45
2015,5,2,7,1,NA,47
2015,5,2,8,1,NA,48
2015,5,2,9,1,NA,49
2015,5,2,10,1,NA,50
2015,5,2,11,1,NA,51
2015,5,2,12,1,NA,47
2015,5,2,13,1,NA,34
2015,5,2,14,1,NA,39
2015,5,2,15,1,48,45
2015,5,2,16,1,65,49
2015,5,2,17,1,65,52
2015,5,2,18,1,59,49
2015,5,2,19,1,62,44
2015,5,2,20,1,66,52
2015,5,2,21,1,68,57
2015,5,2,22,1,58,52
2015,5,2,23,1,69,61
2015,5,3,0,1,113,112
2015,5,3,1,1,139,127
2015,5,3,2,1,153,133
2015,5,3,3,1,157,138
2015,5,3,4,1,175,93
2015,5,3,5,1,171,87
2015,5,3,6,1,144,86
2015,5,3,7,1,108,50
2015,5,3,8,1,57,46
2015,5,3,9,1,NA,53
2015,5,3,10,1,NA,31
2015,5,3,11,1,NA,25
2015,5,3,12,1,NA,14
2015,5,3,13,1,NA,36
2015,5,3,14,1,NA,15
2015,5,3,15,1,NA,11
2015,5,3,16,1,NA,13
2015,5,3,17,1,NA,9
2015,5,3,18,1,NA,16
2015,5,3,19,1,NA,13
2015,5,3,20,1,NA,11
2015,5,3,21,1,NA,18
2015,5,3,22,1,NA,8
2015,5,3,23,1,NA,10
2015,5,4,0,1,NA,12
2015,5,4,1,1,NA,11
2015,5,4,2,1,NA,18
2015,5,4,3,1,NA,10
2015,5,4,4,1,NA,7
2015,5,4,5,1,NA,11
2015,5,4,6,1,NA,9
2015,5,4,7,1,NA,12
2015,5,4,8,1,NA,13
2015,5,4,9,1,NA,10
2015,5,4,10,1,NA,10
2015,5,4,11,1,NA,8
2015,5,4,12,1,NA,14
2015,5,4,13,1,31,17
2015,5,4,14,1,22,11
2015,5,4,15,1,40,17
2015,5,4,16,1,41,30
2015,5,4,17,1,40,27
2015,5,4,18,1,44,36
2015,5,4,19,1,70,84
2015,5,4,20,1,72,60
2015,5,4,21,1,66,78
2015,5,4,22,1,64,49
2015,5,4,23,1,60,48
2015,5,5,0,1,54,42
2015,5,5,1,1,56,42
2015,5,5,2,1,58,47
2015,5,5,3,1,67,50
2015,5,5,4,1,67,56
2015,5,5,5,1,73,63
2015,5,5,6,1,92,77
2015,5,5,7,1,101,68
2015,5,5,8,1,97,68
2015,5,5,9,1,NA,106
2015,5,5,10,1,NA,87
2015,5,5,11,1,NA,75
2015,5,5,12,1,NA,70
2015,5,5,13,1,NA,122
2015,5,5,14,1,85,65
2015,5,5,15,1,74,24
2015,5,5,16,1,44,19
2015,5,5,17,1,32,14
2015,5,5,18,1,22,12
2015,5,5,19,1,27,17
2015,5,5,20,1,32,17
2015,5,5,21,1,35,16
2015,5,5,22,1,22,12
2015,5,5,23,1,36,27
2015,5,6,0,1,21,19
2015,5,6,1,1,28,38
2015,5,6,2,1,32,18
2015,5,6,3,1,37,28
2015,5,6,4,1,30,17
2015,5,6,5,1,25,23
2015,5,6,6,1,35,15
2015,5,6,7,1,29,10
2015,5,6,8,1,22,10
2015,5,6,9,1,17,8
2015,5,6,10,1,19,10
2015,5,6,11,1,22,13
2015,5,6,12,1,31,14
2015,5,6,13,1,28,19
2015,5,6,14,1,25,14
2015,5,6,15,1,25,14
2015,5,6,16,1,74,32
2015,5,6,17,1,62,27
2015,5,6,18,1,62,27
2015,5,6,19,1,52,26
2015,5,6,20,1,58,50
2015,5,6,21,1,70,61
2015,5,6,22,1,77,54
2015,5,6,23,1,86,55
2015,5,7,0,1,78,59
2015,5,7,1,1,98,58
2015,5,7,2,1,56,35
2015,5,7,3,1,53,29
2015,5,7,4,1,55,30
2015,5,7,5,1,69,32
2015,5,7,6,1,97,35
2015,5,7,7,1,67,53
2015,5,7,8,1,72,64
2015,5,7,9,1,78,48
2015,5,7,10,1,81,70
2015,5,7,11,1,74,63
2015,5,7,12,1,79,57
2015,5,7,13,1,78,60
2015,5,7,14,1,77,59
2015,5,7,15,1,66,56
2015,5,7,16,1,70,44
2015,5,7,17,1,51,105
2015,5,7,18,1,62,45
2015,5,7,19,1,65,56
2015,5,7,20,1,73,56
2015,5,7,21,1,79,58
2015,5,7,22,1,45,19
2015,5,7,23,1,41,19
2015,5,8,0,1,35,20
2015,5,8,1,1,35,20
2015,5,8,2,1,42,27
2015,5,8,3,1,27,18
2015,5,8,4,1,35,21
2015,5,8,5,1,39,22
2015,5,8,6,1,66,37
2015,5,8,7,1,86,55
2015,5,8,8,1,93,50
2015,5,8,9,1,101,64
2015,5,8,10,1,107,73
2015,5,8,11,1,103,84
2015,5,8,12,1,86,60
2015,5,8,13,1,68,44
2015,5,8,14,1,57,37
2015,5,8,15,1,42,35
2015,5,8,16,1,54,34
2015,5,8,17,1,105,86
2015,5,8,18,1,115,89
2015,5,8,19,1,102,89
2015,5,8,20,1,96,77
2015,5,8,21,1,130,112
2015,5,8,22,1,123,101
2015,5,8,23,1,103,85
2015,5,9,0,1,86,69
2015,5,9,1,1,65,56
2015,5,9,2,1,59,50
2015,5,9,3,1,54,39
2015,5,9,4,1,48,39
2015,5,9,5,1,50,42
2015,5,9,6,1,59,40
2015,5,9,7,1,51,NA
2015,5,9,8,1,46,NA
2015,5,9,9,1,53,NA
2015,5,9,10,1,47,40
2015,5,9,11,1,48,42
2015,5,9,12,1,23,18
2015,5,9,13,1,28,24
2015,5,9,14,1,24,25
2015,5,9,15,1,33,26
2015,5,9,16,1,43,28
2015,5,9,17,1,35,31
2015,5,9,18,1,39,31
2015,5,9,19,1,43,34
2015,5,9,20,1,60,38
2015,5,9,21,1,64,41
2015,5,9,22,1,58,40
2015,5,9,23,1,54,35
2015,5,10,0,1,57,43
2015,5,10,1,1,57,35
2015,5,10,2,1,47,30
2015,5,10,3,1,47,37
2015,5,10,4,1,65,50
2015,5,10,5,1,81,64
2015,5,10,6,1,65,44
2015,5,10,7,1,53,48
2015,5,10,8,1,58,41
2015,5,10,9,1,43,42
2015,5,10,10,1,45,43
2015,5,10,11,1,52,51
2015,5,10,12,1,51,49
2015,5,10,13,1,50,53
2015,5,10,14,1,46,48
2015,5,10,15,1,39,45
2015,5,10,16,1,32,35
2015,5,10,17,1,32,34
2015,5,10,18,1,32,36
2015,5,10,19,1,28,36
2015,5,10,20,1,29,37
2015,5,10,21,1,46,44
2015,5,10,22,1,46,36
2015,5,10,23,1,47,48
2015,5,11,0,1,48,46
2015,5,11,1,1,46,36
2015,5,11,2,1,40,40
2015,5,11,3,1,35,47
2015,5,11,4,1,39,38
2015,5,11,5,1,34,34
2015,5,11,6,1,31,30
2015,5,11,7,1,39,38
2015,5,11,8,1,42,40
2015,5,11,9,1,37,47
2015,5,11,10,1,44,37
2015,5,11,11,1,38,33
2015,5,11,12,1,40,29
2015,5,11,13,1,27,31
2015,5,11,14,1,18,19
2015,5,11,15,1,6,20
2015,5,11,16,1,3,NA
2015,5,11,17,1,17,6
2015,5,11,18,1,10,6
2015,5,11,19,1,17,12
2015,5,11,20,1,12,11
2015,5,11,21,1,9,7
2015,5,11,22,1,13,12
2015,5,11,23,1,14,12
2015,5,12,0,1,12,10
2015,5,12,1,1,3,11
2015,5,12,2,1,8,7
2015,5,12,3,1,6,6
2015,5,12,4,1,9,10
2015,5,12,5,1,12,7
2015,5,12,6,1,31,14
2015,5,12,7,1,28,15
2015,5,12,8,1,9,10
2015,5,12,9,1,13,8
2015,5,12,10,1,21,7
2015,5,12,11,1,14,11
2015,5,12,12,1,13,12
2015,5,12,13,1,16,17
2015,5,12,14,1,15,21
2015,5,12,15,1,29,20
2015,5,12,16,1,26,22
2015,5,12,17,1,38,21
2015,5,12,18,1,72,49
2015,5,12,19,1,61,65
2015,5,12,20,1,87,94
2015,5,12,21,1,94,102
2015,5,12,22,1,108,128
2015,5,12,23,1,128,145
2015,5,13,0,1,134,106
2015,5,13,1,1,150,86
2015,5,13,2,1,135,86
2015,5,13,3,1,119,65
2015,5,13,4,1,94,55
2015,5,13,5,1,90,46
2015,5,13,6,1,72,39
2015,5,13,7,1,70,48
2015,5,13,8,1,91,42
2015,5,13,9,1,62,42
2015,5,13,10,1,69,51
2015,5,13,11,1,81,53
2015,5,13,12,1,105,69
2015,5,13,13,1,144,86
2015,5,13,14,1,173,109
2015,5,13,15,1,136,76
2015,5,13,16,1,95,69
2015,5,13,17,1,127,80
2015,5,13,18,1,160,147
2015,5,13,19,1,172,157
2015,5,13,20,1,154,68
2015,5,13,21,1,78,40
2015,5,13,22,1,176,85
2015,5,13,23,1,148,80
2015,5,14,0,1,118,61
2015,5,14,1,1,74,43
2015,5,14,2,1,26,13
2015,5,14,3,1,16,12
2015,5,14,4,1,18,11
2015,5,14,5,1,14,10
2015,5,14,6,1,13,9
2015,5,14,7,1,11,10
2015,5,14,8,1,18,11
2015,5,14,9,1,22,15
2015,5,14,10,1,20,14
2015,5,14,11,1,12,8
2015,5,14,12,1,27,13
2015,5,14,13,1,25,14
2015,5,14,14,1,4,11
2015,5,14,15,1,25,21
2015,5,14,16,1,21,18
2015,5,14,17,1,20,19
2015,5,14,18,1,27,22
2015,5,14,19,1,54,32
2015,5,14,20,1,40,28
2015,5,14,21,1,62,44
2015,5,14,22,1,66,30
2015,5,14,23,1,45,26
2015,5,15,0,1,22,11
2015,5,15,1,1,21,16
2015,5,15,2,1,28,17
2015,5,15,3,1,16,16
2015,5,15,4,1,11,59
2015,5,15,5,1,15,34
2015,5,15,6,1,23,21
2015,5,15,7,1,36,24
2015,5,15,8,1,45,33
2015,5,15,9,1,41,36
2015,5,15,10,1,42,35
2015,5,15,11,1,32,30
2015,5,15,12,1,36,30
2015,5,15,13,1,39,33
2015,5,15,14,1,24,30
2015,5,15,15,1,43,29
2015,5,15,16,1,28,21
2015,5,15,17,1,28,20
2015,5,15,18,1,26,24
2015,5,15,19,1,25,25
2015,5,15,20,1,42,34
2015,5,15,21,1,64,59
2015,5,15,22,1,71,62
2015,5,15,23,1,79,75
2015,5,16,0,1,84,74
2015,5,16,1,1,80,75
2015,5,16,2,1,75,58
2015,5,16,3,1,79,47
2015,5,16,4,1,90,55
2015,5,16,5,1,89,52
2015,5,16,6,1,78,41
2015,5,16,7,1,69,42
2015,5,16,8,1,55,35
2015,5,16,9,1,32,31
2015,5,16,10,1,19,34
2015,5,16,11,1,34,35
2015,5,16,12,1,47,38
2015,5,16,13,1,37,18
2015,5,16,14,1,32,29
2015,5,16,15,1,84,54
2015,5,16,16,1,58,48
2015,5,16,17,1,52,35
2015,5,16,18,1,62,46
2015,5,16,19,1,85,76
2015,5,16,20,1,85,75
2015,5,16,21,1,78,69
2015,5,16,22,1,76,69
2015,5,16,23,1,78,74
2015,5,17,0,1,87,73
2015,5,17,1,1,96,88
2015,5,17,2,1,106,94
2015,5,17,3,1,123,101
2015,5,17,4,1,141,122
2015,5,17,5,1,151,124
2015,5,17,6,1,148,126
2015,5,17,7,1,138,116
2015,5,17,8,1,128,109
2015,5,17,9,1,139,106
2015,5,17,10,1,161,118
2015,5,17,11,1,174,136
2015,5,17,12,1,166,132
2015,5,17,13,1,158,132
2015,5,17,14,1,170,131
2015,5,17,15,1,171,148
2015,5,17,16,1,190,148
2015,5,17,17,1,186,147
2015,5,17,18,1,199,155
2015,5,17,19,1,196,158
2015,5,17,20,1,184,165
2015,5,17,21,1,207,185
2015,5,17,22,1,225,190
2015,5,17,23,1,229,197
2015,5,18,0,1,225,189
2015,5,18,1,1,233,198
2015,5,18,2,1,207,193
2015,5,18,3,1,187,171
2015,5,18,4,1,160,147
2015,5,18,5,1,121,112
2015,5,18,6,1,30,53
2015,5,18,7,1,47,27
2015,5,18,8,1,64,25
2015,5,18,9,1,68,22
2015,5,18,10,1,35,26
2015,5,18,11,1,36,21
2015,5,18,12,1,23,18
2015,5,18,13,1,22,15
2015,5,18,14,1,18,17
2015,5,18,15,1,18,15
2015,5,18,16,1,33,17
2015,5,18,17,1,21,18
2015,5,18,18,1,20,15
2015,5,18,19,1,16,19
2015,5,18,20,1,30,17
2015,5,18,21,1,44,24
2015,5,18,22,1,73,33
2015,5,18,23,1,77,40
2015,5,19,0,1,80,39
2015,5,19,1,1,36,22
2015,5,19,2,1,20,12
2015,5,19,3,1,14,11
2015,5,19,4,1,7,10
2015,5,19,5,1,14,7
2015,5,19,6,1,21,15
2015,5,19,7,1,15,10
2015,5,19,8,1,4,9
2015,5,19,9,1,28,9
2015,5,19,10,1,18,12
2015,5,19,11,1,NA,7
2015,5,19,12,1,11,9
2015,5,19,13,1,10,8
2015,5,19,14,1,10,12
2015,5,19,15,1,7,17
2015,5,19,16,1,8,9
2015,5,19,17,1,4,7
2015,5,19,18,1,19,7
2015,5,19,19,1,11,18
2015,5,19,20,1,17,18
2015,5,19,21,1,10,13
2015,5,19,22,1,9,14
2015,5,19,23,1,12,9
2015,5,20,0,1,8,12
2015,5,20,1,1,7,10
2015,5,20,2,1,5,12
2015,5,20,3,1,10,10
2015,5,20,4,1,15,13
2015,5,20,5,1,9,12
2015,5,20,6,1,12,18
2015,5,20,7,1,11,13
2015,5,20,8,1,13,13
2015,5,20,9,1,14,11
2015,5,20,10,1,13,12
2015,5,20,11,1,11,11
2015,5,20,12,1,13,16
2015,5,20,13,1,13,15
2015,5,20,14,1,16,16
2015,5,20,15,1,NA,15
2015,5,20,16,1,15,13
2015,5,20,17,1,16,17
2015,5,20,18,1,19,18
2015,5,20,19,1,20,18
2015,5,20,20,1,19,25
2015,5,20,21,1,20,22
2015,5,20,22,1,19,30
2015,5,20,23,1,19,26
2015,5,21,0,1,19,26
2015,5,21,1,1,21,25
2015,5,21,2,1,32,36
2015,5,21,3,1,53,48
2015,5,21,4,1,52,45
2015,5,21,5,1,63,51
2015,5,21,6,1,50,38
2015,5,21,7,1,32,27
2015,5,21,8,1,34,32
2015,5,21,9,1,31,35
2015,5,21,10,1,35,30
2015,5,21,11,1,47,45
2015,5,21,12,1,35,37
2015,5,21,13,1,46,48
2015,5,21,14,1,48,44
2015,5,21,15,1,53,46
2015,5,21,16,1,29,35
2015,5,21,17,1,25,34
2015,5,21,18,1,21,22
2015,5,21,19,1,64,34
2015,5,21,20,1,59,30
2015,5,21,21,1,40,37
2015,5,21,22,1,41,35
2015,5,21,23,1,42,43
2015,5,22,0,1,42,36
2015,5,22,1,1,44,42
2015,5,22,2,1,40,41
2015,5,22,3,1,40,48
2015,5,22,4,1,47,48
2015,5,22,5,1,57,53
2015,5,22,6,1,71,55
2015,5,22,7,1,67,65
2015,5,22,8,1,73,68
2015,5,22,9,1,82,106
2015,5,22,10,1,87,99
2015,5,22,11,1,92,99
2015,5,22,12,1,92,85
2015,5,22,13,1,75,71
2015,5,22,14,1,71,69
2015,5,22,15,1,59,65
2015,5,22,16,1,52,58
2015,5,22,17,1,43,50
2015,5,22,18,1,41,47
2015,5,22,19,1,46,51
2015,5,22,20,1,49,58
2015,5,22,21,1,53,62
2015,5,22,22,1,70,69
2015,5,22,23,1,88,79
2015,5,23,0,1,92,83
2015,5,23,1,1,85,77
2015,5,23,2,1,110,86
2015,5,23,3,1,116,102
2015,5,23,4,1,141,120
2015,5,23,5,1,144,133
2015,5,23,6,1,146,143
2015,5,23,7,1,162,146
2015,5,23,8,1,158,128
2015,5,23,9,1,149,115
2015,5,23,10,1,148,111
2015,5,23,11,1,146,113
2015,5,23,12,1,127,100
2015,5,23,13,1,86,78
2015,5,23,14,1,75,68
2015,5,23,15,1,75,66
2015,5,23,16,1,77,69
2015,5,23,17,1,68,68
2015,5,23,18,1,79,64
2015,5,23,19,1,68,70
2015,5,23,20,1,96,85
2015,5,23,21,1,114,107
2015,5,23,22,1,128,103
2015,5,23,23,1,129,121
2015,5,24,0,1,158,127
2015,5,24,1,1,147,137
2015,5,24,2,1,148,135
2015,5,24,3,1,158,134
2015,5,24,4,1,176,152
2015,5,24,5,1,201,167
2015,5,24,6,1,185,166
2015,5,24,7,1,187,168
2015,5,24,8,1,188,186
2015,5,24,9,1,192,169
2015,5,24,10,1,204,174
2015,5,24,11,1,154,121
2015,5,24,12,1,92,99
2015,5,24,13,1,87,75
2015,5,24,14,1,72,71
2015,5,24,15,1,70,65
2015,5,24,16,1,62,70
2015,5,24,17,1,60,64
2015,5,24,18,1,62,69
2015,5,24,19,1,74,74
2015,5,24,20,1,81,83
2015,5,24,21,1,83,88
2015,5,24,22,1,77,81
2015,5,24,23,1,77,82
2015,5,25,0,1,68,72
2015,5,25,1,1,77,83
2015,5,25,2,1,81,89
2015,5,25,3,1,84,89
2015,5,25,4,1,95,93
2015,5,25,5,1,113,106
2015,5,25,6,1,126,118
2015,5,25,7,1,130,121
2015,5,25,8,1,140,124
2015,5,25,9,1,144,132
2015,5,25,10,1,140,122
2015,5,25,11,1,120,110
2015,5,25,12,1,115,94
2015,5,25,13,1,107,91
2015,5,25,14,1,111,107
2015,5,25,15,1,112,93
2015,5,25,16,1,115,103
2015,5,25,17,1,112,101
2015,5,25,18,1,91,88
2015,5,25,19,1,66,80
2015,5,25,20,1,63,73
2015,5,25,21,1,65,74
2015,5,25,22,1,72,76
2015,5,25,23,1,68,71
2015,5,26,0,1,71,75
2015,5,26,1,1,76,77
2015,5,26,2,1,78,76
2015,5,26,3,1,93,87
2015,5,26,4,1,106,95
2015,5,26,5,1,109,97
2015,5,26,6,1,107,102
2015,5,26,7,1,114,104
2015,5,26,8,1,122,106
2015,5,26,9,1,114,105
2015,5,26,10,1,123,113
2015,5,26,11,1,112,108
2015,5,26,12,1,98,99
2015,5,26,13,1,85,90
2015,5,26,14,1,88,87
2015,5,26,15,1,80,69
2015,5,26,16,1,75,65
2015,5,26,17,1,63,56
2015,5,26,18,1,53,55
2015,5,26,19,1,NA,59
2015,5,26,20,1,NA,62
2015,5,26,21,1,74,68
2015,5,26,22,1,149,66
2015,5,26,23,1,34,75
2015,5,27,0,1,3,72
2015,5,27,1,1,61,80
2015,5,27,2,1,70,88
2015,5,27,3,1,62,94
2015,5,27,4,1,87,95
2015,5,27,5,1,77,103
2015,5,27,6,1,82,104
2015,5,27,7,1,113,108
2015,5,27,8,1,NA,110
2015,5,27,9,1,NA,114
